"","X","geschl","flexi","ziele","entsch","kooperation","ueberzeugen","analyse","ma.steuern","ma.entw"
"240",244,"männlich",0.883413656606953,0.219043722099137,0.817414819784591,-0.352205585519568,0.588540447769372,0.827509622099287,0.312115404707574,-0.768892865981339
"241",245,"männlich",0.127740477944861,0.414382080035757,-0.0106030659121908,0.328121269391802,-0.980546630489416,-0.828102303249184,-0.168325492483975,-0.499091250142894
"242",246,"männlich",-1.13171481982529,0.0237053641625163,-0.424612008760582,-0.569152473321613,-0.756391333595304,0.165264851959901,-0.648766389675523,-1.57829771349669
"243",247,"männlich",0.631522597052923,1.19573551178224,1.43842823405718,-1.48608367703852,1.70931693223994,0.165264851959901,1.27299719909067,-1.16434677099278
"244",248,"männlich",0.127740477944861,-0.757648067583965,-0.217607537336386,-0.115601236714033,-0.756391333595304,-1.15922468831888,-0.168325492483975,-0.229289634304445
"245",249,"männlich",-1.13171481982529,-0.952986425520586,-1.04562542303317,0.111174381589758,-0.0839254429129656,-0.165857533109793,-1.12920728686707,-1.57829771349669
"246",250,"männlich",0.883413656606953,-0.171632993774104,0.196401405512005,0.337949999893547,-0.0839254429129656,-1.15922468831888,0.312115404707574,-0.894545155154332
"247",251,"männlich",2.14286895437711,2.17242730146534,1.43842823405718,-1.48608367703852,2.60593811981639,1.48975439223868,2.23387899347377,1.1197184448878
"248",252,"männlich",0.631522597052923,-0.366971351710725,-0.631616480184777,-0.569152473321613,-0.532236036701191,-1.15922468831888,0.312115404707574,-0.499091250142894
"249",253,"männlich",-0.879823760271261,-1.34366314139383,-0.424612008760582,-1.47625494653678,-0.756391333595304,-0.165857533109793,-1.60964818405862,-1.84809932933514
"250",254,"männlich",-0.879823760271261,-0.952986425520586,-0.217607537336386,0.564725618197338,-0.980546630489416,-1.15922468831888,-1.84986863265439,-0.229289634304445
"251",255,"männlich",0.379631537498892,-1.34366314139383,-1.45963436588156,-0.569152473321613,-1.20470192738353,-1.15922468831888,-1.12920728686707,-1.03869448181979
"252",256,"männlich",-0.124150581609169,-0.171632993774104,-0.424612008760582,-0.125429967215778,-0.532236036701191,0.9169597450802,-0.648766389675523,0.580115213210902
"253",257,"männlich",-0.3760416411632,-0.366971351710725,-0.424612008760582,0.564725618197338,-0.980546630489416,-1.49034707338857,-0.888986838271297,-1.03869448181979
"254",258,"männlich",-1.63549693893335,-1.53900149933045,-1.25262989445736,-1.47625494653678,-1.65301252117175,-1.49034707338857,-1.60964818405862,-1.57829771349669
"255",259,"männlich",-0.124150581609169,0.219043722099137,-0.0106030659121908,0.564725618197338,-0.0839254429129656,-0.165857533109793,0.0718949561117991,-0.0851403076389846
"256",260,"männlich",0.127740477944861,0.414382080035757,1.02441929120879,-0.80575682212715,0.588540447769372,-0.165857533109793,-0.168325492483975,0.580115213210902
"257",261,"männlich",-0.124150581609169,-0.366971351710725,-0.424612008760582,0.111174381589758,0.36438515087526,-0.496979918179488,0.792556301899121,0.580115213210902
"258",262,"männlich",-1.63549693893335,-0.562309709647345,-0.0106030659121908,0.337949999893547,-0.756391333595304,-0.828102303249184,-1.84986863265439,-1.30849609765824
"259",263,"männlich",-1.38360587937932,-0.952986425520586,-1.87364330872995,-1.70303056484057,-1.20470192738353,1.2480821301499,-0.408545941079748,-0.229289634304445
"260",264,"männlich",0.127740477944861,-1.14832478345721,0.196401405512005,0.564725618197338,-0.308080739807078,0.58583736001051,0.552335853303348,-0.354941923477434
